43,78,57,33,42,26,1,3,6,32
45,30,54,0,4,41,79,77,66,12
71,19,74,35,8,5,77,34,33,36
16,77,56,54,2,23,51,55,68,8
47,64,51,34,18,26,52,19,70,40
72,23,65,74,37,77,64,8,12,30
79,8,73,48,46,30,76,1,59,7
31,46,55,0,61,62,26,60,39,20
53,64,78,65,1,25,18,24,73,37
70,46,32,4,11,1,57,41,77,29
6,56,0,59,11,63,10,73,68,62
75,53,40,43,71,76,17,72,61,65
59,79,47,18,77,46,51,60,49,17
1,68,45,35,74,47,31,60,27,56
32,18,79,15,72,51,10,66,52,19
49,61,0,16,62,32,9,19,14,65
54,69,10,79,42,16,15,47,12,14
61,36,1,52,78,67,17,11,43,3
69,78,14,23,15,73,55,53,49,57
4,73,37,68,17,64,67,46,42,15
45,4,25,62,28,0,30,53,8,12
21,71,4,17,49,45,46,7,29,41
19,71,9,15,27,70,38,6,25,16
25,33,46,39,42,62,76,3,30,72
65,14,66,75,15,73,0,42,27,36
62,7,46,51,12,37,69,60,35,2
63,49,47,4,17,9,73,62,68,56
48,58,43,14,29,25,56,74,11,28
4,80,8,72,32,47,45,78,69,20
2,28,6,55,29,74,27,46,66,12
44,57,16,67,34,74,2,38,23,11
23,74,54,29,61,36,69,18,51,63
37,23,53,67,13,69,22,61,17,54
36,42,8,26,18,1,10,21,2,27
73,54,69,27,60,56,21,58,36,48
64,52,79,11,77,10,32,23,28,53
29,44,17,71,39,4,6,60,12,80
58,13,54,42,61,48,67,65,28,56
56,2,57,77,31,10,58,33,30,66
39,74,24,64,29,44,18,10,41,63
18,22,51,56,16,9,64,0,77,24
57,0,44,53,20,59,32,24,49,31
69,71,66,11,14,3,54,51,16,2
52,75,9,11,47,60,20,27,19,74
25,24,57,38,70,44,72,73,29,11
55,75,15,21,30,10,1,12,52,61
18,32,66,45,65,62,5,1,51,37
74,46,5,2,72,61,62,26,32,44
16,42,45,34,69,74,66,76,18,15
9,58,33,29,6,80,31,63,28,59
45,76,29,40,77,44,35,52,43,34
68,37,59,5,49,74,17,61,62,24
13,5,47,10,46,67,21,25,6,70
57,44,15,20,55,66,4,16,42,41
72,46,29,51,23,28,52,9,2,59
14,68,80,47,3,60,6,12,11,65
22,59,25,78,27,10,49,6,0,51
12,54,32,49,67,41,55,75,17,30
36,58,30,51,16,13,2,63,23,24
27,19,22,33,45,68,44,72,30,58
14,71,66,8,60,30,65,21,5,73
53,36,42,27,63,17,77,32,22,62
54,23,47,77,5,34,3,33,61,27
58,4,52,41,48,63,34,78,22,75
76,27,6,40,46,3,7,30,37,19
47,58,15,70,69,5,19,42,43,32
54,2,18,62,77,31,51,73,71,79
13,45,68,35,34,52,71,8,48,41
11,59,5,51,8,68,48,16,44,42
79,23,64,18,60,21,59,17,55,41
2,22,76,75,35,37,55,29,78,7
14,49,54,20,65,8,22,23,26,45
61,70,6,57,76,35,25,24,58,73
8,14,71,80,78,64,41,57,75,33
79,52,26,22,7,67,77,58,55,48
3,34,14,1,22,23,19,15,68,78
48,27,29,58,31,45,35,73,78,5
60,57,16,35,49,66,30,12,39,70
26,48,39,69,76,3,31,49,19,9
71,7,6,48,55,69,10,44,8,36
20,79,39,69,10,54,1,24,15,12
25,63,17,33,23,73,24,49,38,77
58,52,78,1,22,48,44,7,47,2
73,71,7,11,72,54,20,80,21,39
41,72,26,27,43,3,39,19,59,64
34,53,80,56,72,39,45,76,23,46
39,24,26,61,10,34,11,6,64,18
3,53,58,25,28,38,12,71,1,55
61,62,63,20,54,28,2,29,33,59
73,62,6,36,43,66,8,3,30,80
67,78,69,8,62,43,55,38,52,23
23,46,45,11,22,47,67,64,68,36
36,62,5,0,59,17,75,7,61,56
14,5,59,10,24,40,9,8,30,67
24,12,72,0,77,69,16,21,8,30
22,80,19,48,70,2,35,49,10,66
5,46,76,33,14,74,77,37,43,67
71,68,47,59,67,62,37,56,61,44
57,7,76,67,25,0,51,24,3,71
80,15,65,70,32,59,47,38,29,55
15,30,53,27,68,51,55,71,67,35
71,27,22,54,25,73,18,23,21,3
15,8,6,18,29,60,46,53,49,43
71,63,26,3,0,32,79,75,65,27
79,27,9,43,30,62,74,45,61,37
66,3,23,15,37,14,32,41,16,12
15,68,75,67,45,38,36,20,24,46
59,7,49,22,11,80,75,77,26,58
41,13,40,39,57,55,53,36,54,56
63,10,72,60,55,13,11,20,66,74
11,66,36,12,53,59,28,7,78,65
33,72,54,14,27,30,56,53,9,5
17,49,72,47,15,68,60,41,79,67
45,5,4,15,71,12,56,8,67,36
16,74,55,38,18,61,63,71,41,6
39,42,58,26,7,10,35,49,17,34
61,34,62,38,13,75,52,10,58,67
34,15,4,33,58,6,0,41,45,2
14,80,0,8,24,37,33,52,56,3
32,59,73,71,58,68,61,45,63,56
43,69,7,60,20,34,42,23,51,62
51,73,52,64,11,22,80,67,25,46
45,46,2,22,41,39,13,47,62,53
78,4,27,35,73,67,7,20,25,16
18,53,57,54,46,19,27,40,64,8
23,76,41,3,46,27,14,43,16,75
16,76,7,59,21,46,77,60,66,29
66,52,58,71,22,1,30,13,47,64
35,59,15,68,27,22,58,43,1,51
1,41,39,25,75,47,32,22,72,38
5,78,77,67,60,33,43,46,45,8
41,18,59,57,66,73,55,22,68,0
25,29,41,23,52,78,49,4,76,7
6,10,43,76,52,48,4,17,15,56
62,52,2,71,42,35,30,61,33,20
77,53,41,58,71,10,67,4,59,76
60,17,9,52,77,20,8,42,18,79
34,23,55,38,17,18,69,49,25,24
12,15,16,32,19,22,45,47,10,76
65,57,24,36,31,60,5,53,30,40
34,17,36,33,31,21,22,47,13,45
1,38,52,16,61,34,68,39,66,40
28,74,80,70,64,21,55,8,36,2
74,63,44,40,24,75,42,13,79,7
69,27,8,56,22,63,9,72,60,62
54,33,9,66,43,80,12,48,67,2
12,66,58,60,24,52,32,15,79,65
69,27,59,66,75,24,68,4,70,30
37,14,53,25,39,1,5,70,43,41
15,7,3,23,60,48,46,65,45,49
33,63,30,61,38,19,26,75,34,47
59,13,61,32,16,60,48,71,3,63
2,21,24,80,62,43,67,31,49,79
8,52,72,60,68,49,51,59,7,70
10,73,33,79,61,0,45,20,17,51
38,29,3,64,12,4,44,55,17,35
40,56,77,61,1,39,49,65,6,4
60,27,66,10,61,9,21,63,37,31
58,7,63,22,65,47,0,59,31,64
11,52,26,54,70,8,20,44,79,30
57,13,12,39,49,11,22,60,37,24
6,33,66,65,64,48,54,63,22,13
54,48,31,44,49,71,5,59,73,16
40,75,36,72,60,68,29,64,17,32
2,44,45,26,64,30,80,28,24,31
9,60,32,74,24,10,4,49,58,27
3,52,9,43,69,7,47,34,10,39
9,32,58,47,29,4,22,31,68,6
77,36,15,78,43,10,24,13,67,45
38,26,42,62,58,24,8,46,18,9
3,57,71,40,39,73,18,20,23,77
69,31,48,71,38,18,2,19,61,20
67,63,10,16,59,73,76,17,62,5
12,30,47,75,59,32,63,31,52,76
62,68,20,9,11,37,51,49,14,72
3,39,44,57,11,28,62,56,19,51
8,45,27,4,79,18,69,20,0,5
57,6,5,26,63,66,62,67,42,74
55,68,74,48,42,20,19,9,40,60
35,24,78,79,55,62,73,2,34,28
13,42,47,10,64,51,43,75,31,69
44,21,22,36,26,39,58,30,4,78
78,19,51,70,57,74,7,62,28,10
38,51,31,52,29,46,40,3,21,58
60,30,25,36,18,72,4,6,46,1
53,0,36,77,66,6,65,60,47,43
58,17,64,47,66,32,42,34,53,19
74,21,3,37,11,49,34,77,6,31
20,22,30,64,42,17,23,59,11,68
32,67,58,37,39,7,78,46,42,66
49,43,51,32,72,71,11,24,78,80
24,75,38,62,41,73,69,22,74,60
11,58,7,75,48,62,64,20,28,57
9,41,28,1,70,78,80,77,32,62
18,58,49,11,24,40,47,14,79,63
65,16,36,18,8,49,33,3,68,32
58,23,72,31,65,61,43,77,67,1
43,10,73,14,42,15,25,51,59,17
73,33,78,61,21,51,59,69,64,62
39,6,28,18,30,74,35,70,64,68
62,61,36,0,45,76,39,40,60,75
31,2,47,67,33,27,20,6,1,39
4,36,59,19,64,11,75,77,54,46
52,9,26,0,16,80,3,46,2,15
18,15,17,13,2,9,4,31,26,16
57,21,63,54,80,72,73,28,69,43
76,66,65,15,46,3,8,40,54,20
42,66,5,35,56,13,32,63,25,60
54,10,69,19,5,44,68,80,43,53
72,19,14,55,64,11,13,41,4,7
60,25,57,71,15,47,43,6,7,69
52,45,64,21,19,13,46,27,9,60
64,38,46,1,49,69,62,54,22,41
78,51,35,3,16,41,45,11,72,2
35,26,27,34,15,39,0,73,1,5
57,13,19,68,12,59,27,78,75,58
73,67,35,33,1,77,64,51,17,5
56,24,15,61,31,76,60,43,79,67
6,15,31,66,13,38,18,21,9,52
12,7,52,62,9,73,58,72,28,69
5,19,37,7,14,11,29,74,49,70
59,19,7,14,72,3,58,31,57,35
47,18,23,57,69,13,78,77,7,56
41,65,16,60,38,43,21,57,73,25
78,43,44,9,18,3,51,73,80,16
1,45,25,12,38,34,21,9,4,47
74,70,16,57,78,26,14,35,6,75
0,38,23,67,7,64,49,5,11,40
33,57,6,44,60,24,45,80,10,19
25,2,20,8,65,77,39,24,79,60
7,67,27,33,48,42,34,71,76,54
34,59,72,24,56,65,29,31,32,51
78,72,38,53,64,33,71,5,1,45
0,36,38,75,72,16,69,18,80,60
42,49,46,9,11,77,52,4,20,19
19,5,41,64,52,11,35,67,43,30
38,45,13,3,68,26,72,56,67,40
25,12,49,52,61,15,59,47,74,57
10,47,36,59,27,35,42,12,33,40
19,63,17,0,24,69,56,57,42,74
27,45,58,43,79,25,7,62,5,10
14,48,13,17,19,43,71,30,37,42
54,2,27,12,70,32,78,76,59,22
53,40,35,62,38,17,5,74,6,10
24,11,65,78,60,26,62,7,72,12
24,4,65,71,57,35,5,73,47,10
59,74,80,43,28,4,40,20,38,29
70,41,24,74,80,72,66,16,2,71
21,37,66,71,43,45,46,62,29,75
5,35,34,13,36,1,47,51,43,42
22,68,31,77,64,8,12,78,17,65
78,67,21,36,14,25,53,8,2,28
48,7,31,56,25,28,37,24,63,55
58,51,8,38,27,6,52,80,33,2
39,77,37,38,35,28,51,52,2,49
4,36,3,54,6,31,12,15,19,69
61,6,80,23,65,60,63,76,47,33
61,51,58,15,5,9,59,4,30,73
78,64,71,23,74,16,27,22,43,60
24,25,70,72,48,75,11,46,68,10
44,4,59,70,55,11,40,13,64,34
78,69,49,44,64,75,60,36,71,20
74,75,78,39,68,45,3,79,30,24
64,21,61,25,28,37,80,3,7,1
13,8,21,77,64,59,43,33,67,26
39,31,54,60,61,51,27,59,22,72
33,78,22,12,3,51,20,52,25,77
5,62,29,37,36,9,44,63,65,41
48,33,11,69,25,53,51,6,3,31
27,58,12,66,54,70,57,15,69,30
29,68,25,0,38,18,66,14,61,4
53,80,10,20,59,48,30,13,16,74
79,6,77,35,31,55,24,11,42,2
16,71,45,62,66,0,29,4,60,14
35,58,21,8,56,68,26,51,10,13
12,18,66,2,67,5,77,62,74,43
79,74,24,47,62,56,12,78,77,52
7,68,57,38,78,70,21,61,49,11
21,24,45,41,6,29,75,67,25,0
57,48,7,41,22,14,30,21,76,64
63,23,74,17,45,2,42,18,68,32
77,5,21,7,39,56,19,42,20,63
70,64,11,38,34,16,5,8,2,79
28,47,33,25,76,58,75,23,10,57
8,14,58,52,80,12,76,4,47,44
53,8,77,63,2,74,22,26,43,10
32,28,76,38,41,9,69,26,30,42
51,73,37,61,76,1,38,72,7,80
17,39,19,66,43,45,56,60,71,23
71,7,13,32,26,16,45,22,36,31
43,65,64,48,79,58,55,67,9,5
31,54,63,14,5,42,38,24,7,17
61,69,32,0,58,28,7,25,52,49
56,30,0,41,64,68,40,38,78,70
13,7,6,33,74,1,20,24,28,60
34,8,54,19,39,28,14,29,32,37
54,65,36,76,0,64,71,37,6,30
9,23,58,52,73,22,38,28,11,79
40,70,65,21,68,74,19,35,77,15
77,2,48,73,23,44,47,26,58,3
